Clapeyron Database File
PPCSAFT Unlike Parameters; Rehner et al.(2023)
species1,species2,k
heptane~|~n-heptane,r30b1~|~ch2clbr~|~bromochloromethane,0.0189833271708497
heptane~|~n-heptane,triethoxymethane~|~triethylorthoformate~|~ethyl orthomethanoate,0.0166361033121126
heptane~|~n-heptane,formylmorpholine~|~n-formylmorpholine,0.0353702445151013
heptane~|~n-heptane,"3,6-dioxaoctane~|~1,2-diethoxyethane",0.0225185925450224
heptane~|~n-heptane,hexamethylphosphoric acid triamide,0.0157763458276647
heptane~|~n-heptane,"pivalic acid~|~2,2-dimethylpropanoic acid~|~2,2-dimethyl-propanoic acid",0.013313583677566
heptane~|~n-heptane,sec-butylacetate~|~1-methylpropyl ethanoate,0.0110936050995303
heptane~|~n-heptane,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,0.0087599230345153
heptane~|~n-heptane,2-methylthiophene,0.0105931953841492
heptane~|~n-heptane,methylthiophene~|~3-methyl thiophene,0.0143729243734934
heptane~|~n-heptane,diethyl carbonate~|~carbonic acid diethyl ester,0.0315142818883831
heptane~|~n-heptane,r10b1~|~bromotrichloromethane,0.0024759590033922
heptane~|~n-heptane,"butoxide~|~ethyloxirane~|~1,2-epoxybutane",0.0240616545023463
heptane~|~n-heptane,isoamyl butyrate~|~isopentylbutanoate~|~isopentyl butyrate~|~3-methylbutyl butanoate,0.0071027611656397
heptane~|~n-heptane,2-propoxyethanol~|~ethylene glycol monopropyl ether,0.0099047646896446
heptane~|~n-heptane,"tetramethylethylenediamine~|~n,n,n',n'-tetramethyl ethylenediamine~|~n,n,n',n'-tetramethyl-1,2-diaminoethane~|~n,n,n',n'-tetramethyl-1,2-ethanediamine",0.0022966935434662
heptane~|~n-heptane,"1,4-dimethyl piperazine",0.0090388062515661
heptane~|~n-heptane,trimethylgallium,0.027584649983298
heptane~|~n-heptane,"2-methyl-6-methylene-2,7-octadiene~|~7-methyl-3-methylene-1,6-octadiene",-0.0080267859637748
heptane~|~n-heptane,dimethylaluminum chloride,-0.0185614160504134
heptane~|~n-heptane,"n,n-diethylpropane-1,3-diamine~|~n,n-diethyl-1,3-diaminopropane",0.0214335462996202
2-heptanone,isobutanol~|~2-methyl-1-propanol,-0.0187325195674939
2-heptanone,octane~|~n-octane,0.0215107579966294
2-heptanone,cyclohexanone,-0.0025467292097226
2-heptanone,nonane~|~n-nonane,0.0235700537834777
isopentane~|~methylbutane~|~2-methylbutane,2-propanol~|~propan-2-ol~|~isopropanol,0.0475059491307773
isopentane~|~methylbutane~|~2-methylbutane,"isoprene~|~2-methyl-1,3-butadiene",0.0089523619996766
isopentane~|~methylbutane~|~2-methylbutane,methanol,0.0516332090558178
isopentane~|~methylbutane~|~2-methylbutane,pentane~|~n-pentane,0.0050776984455099
isopentane~|~methylbutane~|~2-methylbutane,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,0.0373766893878105
isopentane~|~methylbutane~|~2-methylbutane,thf~|~tetrahydrofuran,0.0070556056105534
isopentane~|~methylbutane~|~2-methylbutane,toluene,0.0030109000583555
isopentane~|~methylbutane~|~2-methylbutane,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",0.0096640204286239
isopentane~|~methylbutane~|~2-methylbutane,acrolein~|~2-propenal,0.0307981232714694
isopentane~|~methylbutane~|~2-methylbutane,pentene~|~1-pentene,0.0049529609806207
isopentane~|~methylbutane~|~2-methylbutane,2-methyl-2-butene,0.0012762497280505
isopentane~|~methylbutane~|~2-methylbutane,thiophene,0.0152289612136019
isopentane~|~methylbutane~|~2-methylbutane,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,0.0069765065100138
isopentane~|~methylbutane~|~2-methylbutane,isobutane~|~2-methylpropane,0.0048418923608393
isopentane~|~methylbutane~|~2-methylbutane,"perfluorotriethylamine~|~pentadecafluoro-n,n-diethylethanamine",0.080176100866965
isopentane~|~methylbutane~|~2-methylbutane,3-methyl-2-butanone~|~methyl isopropyl ketone,0.0199398910212393
isopentane~|~methylbutane~|~2-methylbutane,pentyne~|~1-pentyne,0.0165346502395544
isopentane~|~methylbutane~|~2-methylbutane,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,0.0086632180595419
isopentane~|~methylbutane~|~2-methylbutane,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.0095819197706244
isopentane~|~methylbutane~|~2-methylbutane,cyclopentene,2.737649278089523e-5
isopentane~|~methylbutane~|~2-methylbutane,ethanethiol~|~ethyl mercaptan,0.0298215196351157
isopentane~|~methylbutane~|~2-methylbutane,carbon dioxide,0.1392956505197113
isopentane~|~methylbutane~|~2-methylbutane,methane,0.0170875962944806
isopentane~|~methylbutane~|~2-methylbutane,r23~|~fluoroform~|~trifluoromethane,0.1213951365786466
isopentane~|~methylbutane~|~2-methylbutane,2-thiapropane~|~dimethylsulfide,0.0175311098516643
isopentane~|~methylbutane~|~2-methylbutane,2-butyne~|~dimethylacetylene,0.0197194743191786
isopentane~|~methylbutane~|~2-methylbutane,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,0.0083815579054339
isopentane~|~methylbutane~|~2-methylbutane,methylthiophene~|~3-methyl thiophene,-0.0014010291316227
isopentane~|~methylbutane~|~2-methylbutane,"r365mfc~|~1,1,1,3,3-pentafluorobutane",0.075379340586954
isopentane~|~methylbutane~|~2-methylbutane,"r245fa~|~1,1,1,3,3-pentafluoropropane",0.091308945076678
2-propanol~|~propan-2-ol~|~isopropanol,diisopropyl ether~|~di-isopropyl ether,0.0064038578618501
2-propanol~|~propan-2-ol~|~isopropanol,"isooctane~|~2,2,4-trimethylpentane",0.0530991668418047
2-propanol~|~propan-2-ol~|~isopropanol,"isoprene~|~2-methyl-1,3-butadiene",0.0332912525393672
2-propanol~|~propan-2-ol~|~isopropanol,hexene~|~1-hexene~|~hex-1-ene,0.0347636849468587
2-propanol~|~propan-2-ol~|~isopropanol,"morpholine~|~tetrahydro-1,4-oxazine",-0.0367499754613689
2-propanol~|~propan-2-ol~|~isopropanol,nitromethane,-0.0275428521669146
2-propanol~|~propan-2-ol~|~isopropanol,octane~|~n-octane,0.0519943046618134
2-propanol~|~propan-2-ol~|~isopropanol,octene~|~1-octene~|~oct-1-ene,0.0370837672967939
2-propanol~|~propan-2-ol~|~isopropanol,o-cresol~|~2-methylphenol,-0.0357347161560715
2-propanol~|~propan-2-ol~|~isopropanol,p-cresol~|~4-methylphenol,-0.0366943158485209
2-propanol~|~propan-2-ol~|~isopropanol,pentane~|~n-pentane,0.0354531205645794
2-propanol~|~propan-2-ol~|~isopropanol,phenol,-0.0433267239097464
2-propanol~|~propan-2-ol~|~isopropanol,propanol~|~1-propanol~|~propan-1-ol,1.631317157806521e-5
2-propanol~|~propan-2-ol~|~isopropanol,propionic acid~|~propanoic acid~|~n-propanoic acid,-0.0680446641637861
2-propanol~|~propan-2-ol~|~isopropanol,"methyloxirane~|~1,2-epoxypropane~|~1,2-propylene oxide",-0.0203486045400203
2-propanol~|~propan-2-ol~|~isopropanol,dmso~|~dimethyl sulfoxide,-0.0818901093453913
2-propanol~|~propan-2-ol~|~isopropanol,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,-0.002142654364649
2-propanol~|~propan-2-ol~|~isopropanol,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0521912260612467
2-propanol~|~propan-2-ol~|~isopropanol,toluene,0.0448715440167765
2-propanol~|~propan-2-ol~|~isopropanol,tetrachloroethene~|~tetrachloroethylene,0.0581959715571026
2-propanol~|~propan-2-ol~|~isopropanol,"r140a~|~1,1,1-trichloroethane",0.0283993205527603
2-propanol~|~propan-2-ol~|~isopropanol,trichloroethene~|~trichloroethylene,0.0358924003730296
2-propanol~|~propan-2-ol~|~isopropanol,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",0.0552749415082883
2-propanol~|~propan-2-ol~|~isopropanol,"pxylene~|~p-xylene~|~1,4-dimethylbenzene",0.0505483352600461
2-propanol~|~propan-2-ol~|~isopropanol,"1,1,2,2-tetrachloroethane",0.0116160980308068
2-propanol~|~propan-2-ol~|~isopropanol,butylpropionate~|~butyl propanoate~|~n-butylpropionate~|~propanoic acid butyl ester,0.0072701515726748
2-propanol~|~propan-2-ol~|~isopropanol,chloroethene~|~vinyl chloride,0.0067163977967582
2-propanol~|~propan-2-ol~|~isopropanol,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",-0.0775584413091549
2-propanol~|~propan-2-ol~|~isopropanol,acrylonitrile~|~2-propenenitrile,-0.0704501998908178
2-propanol~|~propan-2-ol~|~isopropanol,acrolein~|~2-propenal,-0.0374205530374648
2-propanol~|~propan-2-ol~|~isopropanol,glycerol,0.0706125203512925
2-propanol~|~propan-2-ol~|~isopropanol,acetic anhydride~|~ethanoic anhydride,0.0029448813292108
2-propanol~|~propan-2-ol~|~isopropanol,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,0.0019150710941027
2-propanol~|~propan-2-ol~|~isopropanol,propane~|~n-propane,0.0195608204539502
2-propanol~|~propan-2-ol~|~isopropanol,r22~|~chf2cl~|~chlorodifluoromethane~|~difluorochloromethane,-0.0152369782133942
2-propanol~|~propan-2-ol~|~isopropanol,2-methyl-2-butene,0.0354000760110256
2-propanol~|~propan-2-ol~|~isopropanol,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,0.0207655730515635
2-propanol~|~propan-2-ol~|~isopropanol,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,0.0172306672190891
2-propanol~|~propan-2-ol~|~isopropanol,furfuryl alcohol~|~2-hydroxymethylfuran,0.0386067618570668
2-propanol~|~propan-2-ol~|~isopropanol,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",0.0076330450644182
2-propanol~|~propan-2-ol~|~isopropanol,thiophene,0.042125259937249
2-propanol~|~propan-2-ol~|~isopropanol,n-methylpyrrolidone~|~n-methyl-2-pyrrolidone~|~methyl-2-pyrrolidinone~|~n-methyl-2-pyrrolidinone,-0.0788307331703223
2-propanol~|~propan-2-ol~|~isopropanol,butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester,0.0007822064986054
2-propanol~|~propan-2-ol~|~isopropanol,methylformate~|~methyl methanoate,0.0106685608066712
2-propanol~|~propan-2-ol~|~isopropanol,1-hexanol~|~hexan-1-ol,0.0176557124774567
2-propanol~|~propan-2-ol~|~isopropanol,cyclohexylamine,0.044753538938164
2-propanol~|~propan-2-ol~|~isopropanol,methyl benzoate~|~benzoic acid methyl ester,0.0159857498635711
2-propanol~|~propan-2-ol~|~isopropanol,isobutane~|~2-methylpropane,0.0276037587867373
2-propanol~|~propan-2-ol~|~isopropanol,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0583528659280017
2-propanol~|~propan-2-ol~|~isopropanol,propionitrile~|~propanenitrile,-0.0721141450349463
2-propanol~|~propan-2-ol~|~isopropanol,dipropyl ether~|~di-n-propylether,0.012813224372801
2-propanol~|~propan-2-ol~|~isopropanol,1-decanol~|~decan-1-ol,0.0543583995687489
2-propanol~|~propan-2-ol~|~isopropanol,cumene~|~isopropylbenzene,0.0539497479643025
2-propanol~|~propan-2-ol~|~isopropanol,butene~|~1-butene,0.0374245545720116
2-propanol~|~propan-2-ol~|~isopropanol,isobutyl acetate~|~2-methylpropyl ethanoate~|~aceticacid-2-methylpropylester,0.0031400884871848
2-propanol~|~propan-2-ol~|~isopropanol,2-propylamine~|~2-propanamine~|~isopropylamine,-0.0387631233759458
2-propanol~|~propan-2-ol~|~isopropanol,"1,3-dioxolane",0.000506294735137
2-propanol~|~propan-2-ol~|~isopropanol,nonane~|~n-nonane,0.0490281765538092
2-propanol~|~propan-2-ol~|~isopropanol,ethylcyclohexane,0.0748354862896832
2-propanol~|~propan-2-ol~|~isopropanol,butylbutyrate~|~butyl butanoate~|~n-butyl n-butyrate~|~butanoic acid butyl ester,0.0106116224996864
2-propanol~|~propan-2-ol~|~isopropanol,propylpropionate~|~propyl propanoate~|~n-propyl propanoate~|~n-propyl propionate~|~propanoic acid propyl ester,0.0099817689872619
2-propanol~|~propan-2-ol~|~isopropanol,"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",0.0095279143213592
2-propanol~|~propan-2-ol~|~isopropanol,(e)-2-butene~|~trans-2-butene,0.0306041231385308
2-propanol~|~propan-2-ol~|~isopropanol,dimethyl carbonate~|~carbonic acid dimethyl ester,0.0089019130058346
2-propanol~|~propan-2-ol~|~isopropanol,isobutene~|~isobutylene~|~2-methylpropene,0.0276691742133302
2-propanol~|~propan-2-ol~|~isopropanol,2-butene~|~(z)-2-butene~|~cis-2-butene,0.0250526909379244
2-propanol~|~propan-2-ol~|~isopropanol,"mesitylene~|~1,3,5-trimethylbenzene",0.0470764257570985
2-propanol~|~propan-2-ol~|~isopropanol,"di-t-butyl peroxide~|~di-tert-butylperoxide~|~di-tert.butyl peroxide~|~bis(1,1-dimethylethyl)peroxide",0.0459657111261374
2-propanol~|~propan-2-ol~|~isopropanol,"2,4,4-trimethyl-1-pentene",0.0480858531298255
2-propanol~|~propan-2-ol~|~isopropanol,"2,3-dimethyl-2-butene",0.0456977830323861
2-propanol~|~propan-2-ol~|~isopropanol,propylbutyrate~|~n-propylbutyrate~|~propyl butanoate~|~n-propylbutanoate~|~n-propyl n-butyrate~|~butanoic acid propyl ester,-0.0013407136620061
2-propanol~|~propan-2-ol~|~isopropanol,2-pentanol~|~pentan-2-ol,0.0231517587396501
2-propanol~|~propan-2-ol~|~isopropanol,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,0.0266692403632919
2-propanol~|~propan-2-ol~|~isopropanol,1-bromopropane~|~propyl bromide,0.0286770303938247
2-propanol~|~propan-2-ol~|~isopropanol,methylbutyrate~|~methyl butanoate~|~methyl n-butyrate,-0.0007258410527369
2-propanol~|~propan-2-ol~|~isopropanol,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",0.0515595156818576
2-propanol~|~propan-2-ol~|~isopropanol,"acetylacetone~|~2,4-pentanedione",0.0321525151698144
2-propanol~|~propan-2-ol~|~isopropanol,d-(+)-limonene~|~(r)-1-methyl-4-(1-methylethenyl)cyclohexene,0.0531825342110939
2-propanol~|~propan-2-ol~|~isopropanol,butyronitrile~|~butanenitrile~|~n-butyronitrile,-0.0269610023967091
2-propanol~|~propan-2-ol~|~isopropanol,"acetal~|~1,1-diethoxyethane",-0.0016714095132805
2-propanol~|~propan-2-ol~|~isopropanol,carbon dioxide,0.0403051670447184
2-propanol~|~propan-2-ol~|~isopropanol,ethene~|~ethylene~|~1-ethylene,-0.0389333543075731
2-propanol~|~propan-2-ol~|~isopropanol,ethane,-0.0126134413594891
2-propanol~|~propan-2-ol~|~isopropanol,propene~|~propylene,0.0107053408028488
2-propanol~|~propan-2-ol~|~isopropanol,"1,7-octadiene",0.0427345487465894
2-propanol~|~propan-2-ol~|~isopropanol,"2,2,2-trifluoroethanol",-0.0476744181534681
2-propanol~|~propan-2-ol~|~isopropanol,etbe~|~tert-butyl ethyl ether~|~ethyl tert-butyl ether~|~2-ethoxy-2-methylpropane~|~2-ethoxy-2-methyl-propane,0.0074340759307204
2-propanol~|~propan-2-ol~|~isopropanol,1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether,-0.0314669668509139
2-propanol~|~propan-2-ol~|~isopropanol,2-propoxyethanol~|~ethylene glycol monopropyl ether,0.0440402368481495
2-propanol~|~propan-2-ol~|~isopropanol,"isopropyl tert-butyl ether~|~1-methylethyl 1,1-dimethylethyl ether",0.0236144711597963
2-propanol~|~propan-2-ol~|~isopropanol,"6,10-dimethyl-3,5,9-undecatrien-2-one",0.0118553403852863
2-propanol~|~propan-2-ol~|~isopropanol,"2-(difluoromethoxy)-1,1,1-trifluoroethane~|~1,1,1-trifluoro-2-(difluoromethoxy)ethane",0.0094033504257883
2-propanol~|~propan-2-ol~|~isopropanol,"r356mmz~|~1,1,1,3,3,3-hexafluoro-2-methoxypropane~|~2-methoxy-1,1,1,3,3,3-hexafluoropropane",0.0059037322947133
2-propanol~|~propan-2-ol~|~isopropanol,"1,1,1,4,4,5,5-heptafluoro-3-oxa-pentane~|~2,2,2-trifluoroethyl 1,1,2,2-tetrafluoroethyl ether",0.0023447462759145
diisopropyl ether~|~di-isopropyl ether,"isooctane~|~2,2,4-trimethylpentane",0.00934017186408
diisopropyl ether~|~di-isopropyl ether,hexene~|~1-hexene~|~hex-1-ene,0.0011084528669884
diisopropyl ether~|~di-isopropyl ether,3-methylpentane,0.0058097132368382
diisopropyl ether~|~di-isopropyl ether,4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,0.0050038024132383
diisopropyl ether~|~di-isopropyl ether,octane~|~n-octane,-0.0388649833762348
diisopropyl ether~|~di-isopropyl ether,phenol,-0.0284079165183909
diisopropyl ether~|~di-isopropyl ether,ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0006561825619293
diisopropyl ether~|~di-isopropyl ether,toluene,-0.00029877812535
diisopropyl ether~|~di-isopropyl ether,water,-0.025483740035777
diisopropyl ether~|~di-isopropyl ether,"mxylene~|~m-xylene~|~1,3-dimethylbenzene",0.0143763026162035
diisopropyl ether~|~di-isopropyl ether,butylpropionate~|~butyl propanoate~|~n-butylpropionate~|~propanoic acid butyl ester,-0.0033855247381993
diisopropyl ether~|~di-isopropyl ether,"1,2-dimethoxyethane",0.0072311419378314
diisopropyl ether~|~di-isopropyl ether,tert-butyl chloride~|~2-chloro-2-methylpropane,0.0008403923892472
diisopropyl ether~|~di-isopropyl ether,"r113~|~1,1,2-trichlorotrifluoroethane~|~1,1,2-trichloro-1,2,2-trifluoroethane",0.0035881456328046
diisopropyl ether~|~di-isopropyl ether,"n,n-dimethylacetamide~|~n,n-dimethylethanamide",0.0017386781420885
diisopropyl ether~|~di-isopropyl ether,acetic anhydride~|~ethanoic anhydride,0.0209171102852473
diisopropyl ether~|~di-isopropyl ether,propylacetate~|~n-propylacetate~|~propyl ethanoate~|~n-propylethanoate,0.0071666295227175
diisopropyl ether~|~di-isopropyl ether,cyclohexanone,0.0022069710550422
diisopropyl ether~|~di-isopropyl ether,"2,4-xylenol~|~2,4-dimethylphenol",0.0144617604933041
diisopropyl ether~|~di-isopropyl ether,3-pentanone~|~pentan-3-one~|~diethylketone,0.0013768087033593
diisopropyl ether~|~di-isopropyl ether,perfluorobenzene~|~hexafluorobenzene,0.0138688927850477
diisopropyl ether~|~di-isopropyl ether,"2,3-dimethylpentane",0.0060162973371148
diisopropyl ether~|~di-isopropyl ether,"oxylene~|~o-xylene~|~1,2-dimethylbenzene",0.0370981811518784
diisopropyl ether~|~di-isopropyl ether,dipropyl ether~|~di-n-propylether,-0.0134871864993049
diisopropyl ether~|~di-isopropyl ether,"2,3-dimethylbutane",0.0052239704579684
diisopropyl ether~|~di-isopropyl ether,isopropylacetate~|~1-methylethyl ethanoate~|~acetic acid isopropyl ester,0.007220830139588
diisopropyl ether~|~di-isopropyl ether,3-methyl-2-butanone~|~methyl isopropyl ketone,0.0024929440177928
diisopropyl ether~|~di-isopropyl ether,dimethyl ether,0.0898077936551623
diisopropyl ether~|~di-isopropyl ether,methyl-t-butylether~|~methyl tert-butyl ether~|~2-methoxy-2-methylpropane~|~methyl tert-butyl ether~|~mtbe,0.003849377983247
diisopropyl ether~|~di-isopropyl ether,2-chlorobutane~|~sec-butyl chloride,-0.0037548256741047
diisopropyl ether~|~di-isopropyl ether,carbon dioxide,0.096849545751385
diisopropyl ether~|~di-isopropyl ether,1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether,0.0225581905132791
diisopropyl ether~|~di-isopropyl ether,"2,5-dimethylfuran",-0.0007871419954381
diisopropyl ether~|~di-isopropyl ether,"exo-tetrahydrodicyclopentadiene~|~exo-tricyclo[5.2.1.0(2,6)]decane",0.0187574925630426
"isooctane~|~2,2,4-trimethylpentane",hexene~|~1-hexene~|~hex-1-ene,0.0036343918387622
"isooctane~|~2,2,4-trimethylpentane",methanol,0.0704937412431171
"isooctane~|~2,2,4-trimethylpentane",4-methylpentan-2-one~|~4-methyl-2-pentanone~|~methyl isobutyl ketone,0.022403763954862
"isooctane~|~2,2,4-trimethylpentane",isobutanol~|~2-methyl-1-propanol,0.0244654111326033
"isooctane~|~2,2,4-trimethylpentane",octane~|~n-octane,0.0004325894678375
"isooctane~|~2,2,4-trimethylpentane",1-pentanol~|~pentan-1-ol,0.0098509501962956
"isooctane~|~2,2,4-trimethylpentane",propanol~|~1-propanol~|~propan-1-ol,0.039436429696537
"isooctane~|~2,2,4-trimethylpentane",pyridine,0.023572647958459
"isooctane~|~2,2,4-trimethylpentane",tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,0.0455077645579666
"isooctane~|~2,2,4-trimethylpentane",ccl4~|~tetrachloromethane~|~carbon tetrachloride,0.0019395201848045
"isooctane~|~2,2,4-trimethylpentane",thf~|~tetrahydrofuran,0.0108087280789746
"isooctane~|~2,2,4-trimethylpentane",toluene,0.0068486348113774
"isooctane~|~2,2,4-trimethylpentane",tetrachloroethene~|~tetrachloroethylene,-0.0030762057632293
"isooctane~|~2,2,4-trimethylpentane","r140a~|~1,1,1-trichloroethane",0.0078955795030766
"isooctane~|~2,2,4-trimethylpentane",trichloroethene~|~trichloroethylene,0.0046128056112322
"isooctane~|~2,2,4-trimethylpentane","mxylene~|~m-xylene~|~1,3-dimethylbenzene",-0.0109735003089507
"isooctane~|~2,2,4-trimethylpentane","pxylene~|~p-xylene~|~1,4-dimethylbenzene",-0.001098699317621
"isooctane~|~2,2,4-trimethylpentane",nitroethane,0.0022415206170448
"isooctane~|~2,2,4-trimethylpentane","1,1,2,2-tetrachloroethane",0.0139630287655928
"isooctane~|~2,2,4-trimethylpentane",ammonia,0.2066747717542739
"isooctane~|~2,2,4-trimethylpentane",chloroethene~|~vinyl chloride,0.0224892222631267
"isooctane~|~2,2,4-trimethylpentane",tert-butyl chloride~|~2-chloro-2-methylpropane,0.0076633266543012
"isooctane~|~2,2,4-trimethylpentane",cyclopentanone,-0.0038194510042036
"isooctane~|~2,2,4-trimethylpentane",r20b3~|~chbr3~|~bromoform~|~tribromomethane,0.0113818687296623
"isooctane~|~2,2,4-trimethylpentane",thiophene,0.0188881640467897
"isooctane~|~2,2,4-trimethylpentane",3-pentanone~|~pentan-3-one~|~diethylketone,0.0217711114385765
"isooctane~|~2,2,4-trimethylpentane",2-methylfuran,0.0295719031866158
"isooctane~|~2,2,4-trimethylpentane",2-methyltetrahydrofuran,0.012100287731086
"isooctane~|~2,2,4-trimethylpentane",1-hexanol~|~hexan-1-ol,0.0027652657695063
