Clapeyron Database File
PCPSAFT Assoc Parameters; Rehner et al. (2023) [csvtype = assoc]
species1,site1,species2,site2,epsilon_assoc,bondvol
"diisobutyl ketone~|~2,6-dimethyl-4-heptanone",e,"1,2-butanediol",H,1279.23232,0.04893
benzoic acid,e,benzyl acetate~|~benzyl ethanoate~|~acetic acid benzyl ester~|~aceticacidphenylmethylester,H,1896.672057,0.03123
chinoline~|~quinoline,e,"2,2,2-trifluoroethanol",H,1871.239447,0.06634
"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",e,"2,3-dichloro-1-propanol",H,1137.204761,0.00207
"epichlorohydrin~|~alpha-epichlorohydrin~|~(chloromethyl)-oxirane~|~1-chloro-2,3-epoxypropane",e,"3-chloro-1,2-propanediol",H,2562.438225,0.0807
deg~|~diethylene glycol,e,gamma-butyrolactone~|~.gamma.-butyrolactone,H,2860.267558,0.06873
1-undecanol,e,cyclododecanone,H,1960.252575,0.00233
methanethiol~|~methyl mercaptan,e,"2,3-dithiabutane~|~dimethyldisulfide",H,1087.182234,0.00079
"1,1,1,3,3,3-hexafluoro-2-propanol",e,"2,5,8,11,14-pentaoxapentadecane~|~tetraethylene glycol dimethyl ether",H,3734.593841,0.00131
tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,"acetylacetone~|~2,4-pentanedione",H,1991.092217,0.00144
tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,e,tame~|~methyl-tert-amylether~|~methyl tert-amyl ether~|~methyl tert-pentyl ether~|~2-methoxy-2-methylbutane,H,2189.685269,0.00144
"1,6-hexanediol",e,"dimethyl adipate~|~dimethyl 1,6-hexanedioate",H,1927.336424,0.00608
guaiacol~|~2-methoxyphenol,e,"1,2-dimethoxybenzene",H,282.8758691,0.9
"2,2,2-trifluoroethanol",e,"2,5,8,11,14-pentaoxapentadecane~|~tetraethylene glycol dimethyl ether",H,1654.622127,0.06634
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,"2,3-butanediol",H,2686.091322,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,H,3142.865387,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,acetic acid,H,2873.042509,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,2-methoxyethanol~|~2-methoxyethan-1-ol,H,1564.59442,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,isobutanol~|~2-methyl-1-propanol,H,2285.477496,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,o-cresol~|~2-methylphenol,H,2185.587629,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,1-pentanol~|~pentan-1-ol,H,2246.510506,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,propionic acid~|~propanoic acid~|~n-propanoic acid,H,2482.608047,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,2385.767704,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,1735.902768,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,methylacetamide~|~n-methylacetamide,H,2339.917734,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,1-hexanol~|~hexan-1-ol,H,2342.492204,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,methylaniline~|~n-methylaniline,H,1780.83333,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,2-(2-propoxyethoxy)ethanol~|~diethylene glycol monopropyl ether,H,1598.652305,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,"1,4-butadiol~|~1,4-butanediol",H,2294.260249,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",H,2304.303538,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,"mdea~|~methyl diethanolamine~|~n-methyldiethanolamine~|~2,2'-(methylimino)bis-ethanol",H,2126.068367,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,glycol monoacetate~|~2-hydroxyethyl acetate,H,2313.379338,0.0
"glycol~|~1,2-ethanediol~|~ethylene glycol",e,2-(2-hexoxyethoxy)ethanol~|~2-2-(hexyloxy)ethoxyethanol~|~2-(2-hexyloxyethoxy)ethanol~|~diethylene glycol n-hexyl ether,H,2863.504982,0.0
ethanol,e,"2,3-butanediol",H,2703.377468,0.0
ethanol,e,m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,H,3508.56436,0.0
ethanol,e,2-propanol~|~propan-2-ol~|~isopropanol,H,2210.765808,0.0
ethanol,e,o-cresol~|~2-methylphenol,H,2322.496337,0.0
ethanol,e,propanol~|~1-propanol~|~propan-1-ol,H,2235.105542,0.0
ethanol,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,2392.318534,0.0
ethanol,e,water,H,2324.04728,0.0
ethanol,e,methylformamide~|~n-methylformamide,H,2512.927716,0.0
ethanol,e,oleic acid~|~cis-9-octadecenoic acid~|~(z)-9-octadecenoic acid,H,2886.076881,0.0
ethanol,e,furfuryl alcohol~|~2-hydroxymethylfuran,H,2202.508753,0.0
ethanol,e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,1950.302235,0.0
ethanol,e,methylacetamide~|~n-methylacetamide,H,2349.172134,0.0
ethanol,e,1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol,H,2918.00396,0.0
ethanol,e,mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,H,2229.217732,0.0
ethanol,e,guaiacol~|~2-methoxyphenol,H,1069.238593,0.0
ethanol,e,"2,2,2-trifluoroethanol",H,2238.251007,0.0
ethanol,e,"tetraethylene glycol~|~3,6,9-trioxa-1,11-undecanediol~|~2,2'-oxybis(2,1-ethanediyloxy)bisethanol",H,2356.291322,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,e,methanol,H,2273.451372,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,e,water,H,1855.831477,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,e,methylformamide~|~n-methylformamide,H,2255.332688,0.0
2-propenol~|~2-propen-1-ol~|~allyl alcohol,e,4-methyl-2-pentanol,H,2156.014495,0.0
formic acid~|~methanoic acid,e,water,H,2525.475569,0.0
formic acid~|~methanoic acid,e,acrylic acid~|~propenoic acid,H,2196.508109,0.0
formic acid~|~methanoic acid,e,2-ethyl-1-hexanol,H,2191.668848,0.0
formic acid~|~methanoic acid,e,dodecanol~|~1-dodecanol~|~dodecan-1-ol,H,2717.010089,0.0
aniline,e,butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,H,1371.172074,0.0
aniline,e,m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,H,2381.353475,0.0
aniline,e,acetic acid,H,2379.569904,0.0
aniline,e,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,1253.752093,0.0
aniline,e,cyclohexanol,H,1552.595491,0.0
aniline,e,1-hexanol~|~hexan-1-ol,H,2016.613098,0.0
aniline,e,pyrrolidine,H,1422.151332,0.0
aniline,e,4-chloroaniline~|~p-chloroaniline~|~4-chlorobenzenamine,H,1827.925723,0.0
2-butanol~|~butan-2-ol,e,methanol,H,2381.693152,0.0
2-butanol~|~butan-2-ol,e,isobutanol~|~2-methyl-1-propanol,H,2350.819041,0.0
2-butanol~|~butan-2-ol,e,o-cresol~|~2-methylphenol,H,2271.634098,0.0
2-butanol~|~butan-2-ol,e,p-cresol~|~4-methylphenol,H,2794.931038,0.0
2-butanol~|~butan-2-ol,e,water,H,1898.915622,0.0
2-butanol~|~butan-2-ol,e,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",H,1912.425704,0.0
2-butanol~|~butan-2-ol,e,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,H,1795.90407,0.0
"2,3-butanediol",e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,2381.5494,0.0
"2,3-butanediol",e,"1,4-butadiol~|~1,4-butanediol",H,2769.139646,0.0
benzylalcohol~|~benzenemethanol,e,phenol,H,2770.698641,0.0
benzylalcohol~|~benzenemethanol,e,cyclohexanol,H,2586.781827,0.0
2-butoxyethanol~|~2-butoxyethan-1-ol,e,water,H,2334.463545,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,2-methoxyethanol~|~2-methoxyethan-1-ol,H,1434.417642,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,isobutanol~|~2-methyl-1-propanol,H,2243.340547,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,1-pentanol~|~pentan-1-ol,H,2218.432971,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,propanol~|~1-propanol~|~propan-1-ol,H,2058.202554,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,2211.361127,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,water,H,1817.478426,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,azacycloheptane~|~hexamethyleneimine~|~hexahydro-1h-azepine,H,2134.892447,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,2-methyl-3-buten-2-ol,H,2345.307076,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,2154.245916,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,acrylic acid~|~propenoic acid,H,2673.654663,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,cyclohexylamine,H,1565.05354,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",H,1839.191187,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,methyl lactate~|~methyl 2-hydroxypropanoate~|~2-hydroxy-propanoicacid-methylester,H,1438.823264,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,ethyl lactate~|~dl-ethyl lactate~|~2-hydroxypropanoicacidethylester,H,648.062594,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,2-propoxyethanol~|~ethylene glycol monopropyl ether,H,2005.088288,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,n-butyl lactate~|~butyl 2-hydroxypropanoate,H,1942.62845,0.0
butanol~|~n-butanol~|~1-butanol~|~butan-1-ol,e,n-methylpiperazine~|~1-methylpiperazine,H,1940.503032,0.0
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,e,methanol,H,3582.498689,0.0
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,e,o-cresol~|~2-methylphenol,H,2179.192918,0.0
m-cresol~|~in-cresol~|~3-methylphenol~|~3-hydroxytoluene,e,phenol,H,2444.971292,0.0
"diethylamine~|~n,n-diethylamine",e,diisopropylamine~|~di-isopropyl amine,H,331.4841361,0.0
"diethylamine~|~n,n-diethylamine",e,methanol,H,2066.922522,0.0
"diethylamine~|~n,n-diethylamine",e,water,H,1719.736466,0.0
"diethylamine~|~n,n-diethylamine",e,ethylamine~|~ethanamine,H,390.3921873,0.0
"diethylamine~|~n,n-diethylamine",e,"demea~|~(diethylamino)ethanol~|~n,n-diethylethanolamine~|~2-(diethylamino)-ethanol",H,1270.992211,0.0
acetic acid,e,1-octanol~|~octan-1-ol,H,2873.744086,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,diisopropylamine~|~di-isopropyl amine,H,850.1770518,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,methanol,H,2219.053778,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,2-methoxyethanol~|~2-methoxyethan-1-ol,H,1425.109601,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,isobutanol~|~2-methyl-1-propanol,H,2059.29066,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,1-pentanol~|~pentan-1-ol,H,2056.746371,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,water,H,1979.649519,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,oleic acid~|~cis-9-octadecenoic acid~|~(z)-9-octadecenoic acid,H,2462.229622,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,"dmmea~|~dimethylethanolamine~|~n,n-dimethylethanolamine~|~2-(dimethylamino)-ethanol~|~2-(n,n-dimethylamino)ethanol",H,1224.519403,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",H,1355.007294,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,triethanolamine,H,1872.32916,0.0
2-propanol~|~propan-2-ol~|~isopropanol,e,"tetraethylene glycol~|~3,6,9-trioxa-1,11-undecanediol~|~2,2'-oxybis(2,1-ethanediyloxy)bisethanol",H,1939.029682,0.0
methanol,e,"morpholine~|~tetrahydro-1,4-oxazine",H,2854.985772,0.0
methanol,e,phenol,H,2820.767656,0.0
methanol,e,methyl 2-hydroxybenzoate~|~salicylic acid methyl ester~|~2-hydroxy-benzoicacidmethylester,H,926.3318642,0.0
methanol,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,2419.329923,0.0
methanol,e,glycerol,H,2109.24052,0.0
methanol,e,methacrylic acid~|~2-methyl-2-propenoic acid,H,2659.136363,0.0
methanol,e,2-methyl-3-buten-2-ol,H,2434.863585,0.0
methanol,e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,1991.219814,0.0
methanol,e,methylacetamide~|~n-methylacetamide,H,2384.581434,0.0
methanol,e,benzoic acid,H,2408.70335,0.0
methanol,e,tert-butylamine~|~2-methyl-2-propanamine,H,1969.169278,0.0
methanol,e,"1,6-hexanediol",H,2265.162801,0.0
methanol,e,"2,2,2-trifluoroethanol",H,2235.152401,0.0
methanol,e,2-amino-2-methyl-1-propanol~|~2-amino-2-methylpropan-1-ol,H,2141.882775,0.0
2-methoxyethanol~|~2-methoxyethan-1-ol,e,isobutanol~|~2-methyl-1-propanol,H,1609.896548,0.0
2-methoxyethanol~|~2-methoxyethan-1-ol,e,propanol~|~1-propanol~|~propan-1-ol,H,1444.499314,0.0
2-methoxyethanol~|~2-methoxyethan-1-ol,e,water,H,1548.361924,0.0
"morpholine~|~tetrahydro-1,4-oxazine",e,water,H,2500.38411,0.0
diacetone alcohol~|~4-oh-4-me-2-pentanone~|~4-hydroxy-4-methylpentan-2-one,e,water,H,2092.765128,0.0
isobutanol~|~2-methyl-1-propanol,e,1-pentanol~|~pentan-1-ol,H,2357.715832,0.0
isobutanol~|~2-methyl-1-propanol,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,2279.31367,0.0
isobutanol~|~2-methyl-1-propanol,e,water,H,1814.326611,0.0
isobutanol~|~2-methyl-1-propanol,e,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,2438.286224,0.0
isobutanol~|~2-methyl-1-propanol,e,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,2505.783925,0.0
isobutanol~|~2-methyl-1-propanol,e,4-methyl-1-pentanol,H,2363.068852,0.0
isobutanol~|~2-methyl-1-propanol,e,n-methylpiperazine~|~1-methylpiperazine,H,2161.03408,0.0
o-cresol~|~2-methylphenol,e,phenol,H,1933.765221,0.0
o-cresol~|~2-methylphenol,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,2264.628529,0.0
o-cresol~|~2-methylphenol,e,deg~|~diethylene glycol,H,2536.633583,0.0
o-cresol~|~2-methylphenol,e,guaiacol~|~2-methoxyphenol,H,866.2214434,0.0
p-cresol~|~4-methylphenol,e,propanol~|~1-propanol~|~propan-1-ol,H,2661.821414,0.0
p-cresol~|~4-methylphenol,e,tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,H,3017.071742,0.0
p-cresol~|~4-methylphenol,e,"2,4-xylenol~|~2,4-dimethylphenol",H,2122.192818,0.0
p-cresol~|~4-methylphenol,e,o-toluidine~|~2-methylaniline~|~o-methylaniline~|~2-methyl-benzeneamine,H,2619.214203,0.0
p-cresol~|~4-methylphenol,e,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",H,2530.960553,0.0
1-pentanol~|~pentan-1-ol,e,water,H,1807.336295,0.0
1-pentanol~|~pentan-1-ol,e,1-hexanol~|~hexan-1-ol,H,2481.442481,0.0
phenol,e,ammonia,H,3457.400465,0.0
phenol,e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,2085.770233,0.0
phenol,e,methylacetamide~|~n-methylacetamide,H,3215.42408,0.0
phenol,e,benzoic acid,H,2106.075921,0.0
phenol,e,guaiacol~|~2-methoxyphenol,H,1209.702976,0.0
phenol,e,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",H,2418.852342,0.0
propanol~|~1-propanol~|~propan-1-ol,e,water,H,1840.494815,0.0
propanol~|~1-propanol~|~propan-1-ol,e,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,2182.775027,0.0
propanol~|~1-propanol~|~propan-1-ol,e,"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",H,1719.073242,0.0
propanol~|~1-propanol~|~propan-1-ol,e,acrylic acid~|~propenoic acid,H,2476.616957,0.0
propanol~|~1-propanol~|~propan-1-ol,e,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",H,1642.67571,0.0
propanol~|~1-propanol~|~propan-1-ol,e,2-methyl-1-butanol,H,2183.101209,0.0
propanol~|~1-propanol~|~propan-1-ol,e,"linalool~|~3,7-dimethyl-1,6-octadien-3-ol",H,1669.934983,0.0
propanol~|~1-propanol~|~propan-1-ol,e,methyl lactate~|~methyl 2-hydroxypropanoate~|~2-hydroxy-propanoicacid-methylester,H,1078.897785,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,water,H,2130.138077,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,2-methyl-3-buten-2-ol,H,2232.720329,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,H,1449.518477,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,t-butyl hydroperoxide~|~tert-butylhydroperoxide~|~tert.butyl hydroperoxide,H,-1207.918142,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,guaiacol~|~2-methoxyphenol,H,820.3660348,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,triethanolamine,H,2099.13671,0.0
tert-butanol~|~2-methyl-2-propanol~|~2-methylpropan-2-ol,e,"1-tert-butoxy-2-propanol~|~1-(1,1-dimethylethoxy)-2-propanol~|~propylene glycol 1-tert-butyl ether",H,1630.708111,0.0
water,e,2-methyl-3-buten-2-ol,H,1872.387476,0.0
water,e,butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,H,1703.466055,0.0
water,e,ethoxyethanol~|~2-ethoxyethanol~|~2-ethoxyethan-1-ol,H,1387.510249,0.0
water,e,ethylamine~|~ethanamine,H,1745.136279,0.0
water,e,bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,H,2895.322207,0.0
water,e,methylaniline~|~n-methylaniline,H,-3224.195104,0.0
water,e,2-propylamine~|~2-propanamine~|~isopropylamine,H,1746.772185,0.0
water,e,propylamine~|~n-propylamine~|~1-propylamine~|~propan-1-amine,H,2599.863008,0.0
water,e,"1,6-hexanediamine~|~hexamethylenediamine",H,1891.622819,0.0
water,e,"3,6-dioxa-1-octanol~|~2-(2-ethoxyethoxy)ethanol~|~diethylene glycol ethyl ether~|~diethyleneglycolmonoethylether",H,1672.662124,0.0
water,e,4-methyl-2-pentanol,H,1734.128562,0.0
water,e,trifluoroacetic acid~|~trifluoroethanoic acid,H,2512.314563,0.0
water,e,2-methyl-1-butanol,H,1463.359233,0.0
water,e,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,1986.940499,0.0
water,e,2-hexanol,H,739.359839,0.0
water,e,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,H,1272.165004,0.0
water,e,"dichloroacetic acid~|~2,2-dichloroacetic acid",H,3784.588792,0.0
water,e,trichloroacetic acid~|~trichlorethanoic acid,H,1845.39985,0.0
water,e,guaiacol~|~2-methoxyphenol,H,-3944.783126,0.0
water,e,"resorcinol~|~1,3-benzenediol~|~1,3-dihydroxybenzene",H,8593.995566,0.0
water,e,2-butanamine~|~sec-butylamine,H,2436.351008,0.0
water,e,2-(2-dimethylaminoethoxu)ethanol~|~2-(2-dimethylaminoethoxy) ethanol,H,2150.079705,0.0
water,e,triethanolamine,H,1794.37955,0.0
water,e,acetol~|~1-hydroxy-2-propanone,H,3246.656228,0.0
water,e,methylethanolamine~|~n-methylethanolamine~|~2-(methylamino)ethanol~|~2-(methylamino)-ethanol,H,1792.518587,0.0
water,e,methylhydrazine,H,2748.968721,0.0
water,e,"1,3-propanediamine~|~1,3-diaminopropane",H,1797.082,0.0
water,e,"mdea~|~methyl diethanolamine~|~n-methyldiethanolamine~|~2,2'-(methylimino)bis-ethanol",H,12297.04433,0.0
water,e,glycol monoacetate~|~2-hydroxyethyl acetate,H,2513.723512,0.0
water,e,levulinic acid~|~4-oxopentanoic acid~|~4-oxo-pentanoic acid,H,2254.121186,0.0
water,e,methyl 2-hydroxy-2-methylpropanoate~|~alpha-hydroxy-isobutyric acid methyl ester,H,1432.367975,0.0
water,e,"1-butoxy-2-propanol~|~propylene glycol n-butyl ether~|~1,2-propylene glycol 1-monobutylether",H,-2537.763844,0.0
water,e,"n-methylpropane-1,3-diamine~|~1,3-propanediamine, n-methyl-",H,2116.081724,0.0
methylamine~|~methanamine,e,methanethiol~|~methyl mercaptan,H,613.2837141,0.0
cyclopentanol,e,cyclohexanol,H,2849.547852,0.0
methylformamide~|~n-methylformamide,e,formamide,H,2338.488635,0.0
glycerol,e,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",H,2287.400291,0.0
methacrylic acid~|~2-methyl-2-propenoic acid,e,isobutyric acid~|~2-methylpropanoic acid,H,2168.575108,0.0
2-methyl-3-buten-2-ol,e,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,2467.260138,0.0
butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,H,1985.6373,0.0
butyric acid~|~butanoic acid~|~n-butyric acid~|~n-butanoic acid,e,isovaleric acid~|~3-methylbutanoic acid,H,2076.312814,0.0
palmitic acid~|~hexadecanoic acid,e,stearic acid~|~octadecanoic acid,H,3620.659055,0.0
palmitic acid~|~hexadecanoic acid,e,myristic acid~|~tetradecanoic acid,H,3985.712355,0.0
cyclohexanol,e,isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,H,2602.856121,0.0
stearic acid~|~octadecanoic acid,e,myristic acid~|~tetradecanoic acid,H,4376.827812,0.0
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,methylaniline~|~n-methylaniline,H,2062.054909,0.0
isopentanol~|~3-methylbutan-1-ol~|~3-methyl-1-butanol,e,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,2660.898058,0.0
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,e,caprylic acid~|~octanoic acid~|~n-octanoic acid,H,2782.893825,0.0
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,e,bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid,H,3132.875813,0.0
hexanoic acid~|~n-hexanoic acid~|~n-pentyl formate,e,heptanoic acid~|~n-heptanoic acid,H,3384.018293,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",H,1837.402869,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,"1,3-butanediol",H,1688.782944,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,1-methoxy2-propanol~|~1-methoxy-2-propanol~|~propylene glycol monomethyl ether,H,2279.209362,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,2-(2-hexoxyethoxy)ethanol~|~2-2-(hexyloxy)ethoxyethanol~|~2-(2-hexyloxyethoxy)ethanol~|~diethylene glycol n-hexyl ether,H,2496.733174,0.0
"propyleneglycol~|~1,2-propanediol~|~1,2-propylene glycol",e,"1,2-butanediol",H,1504.251811,0.0
1-hexanol~|~hexan-1-ol,e,cyclohexylamine,H,2218.910867,0.0
1-hexanol~|~hexan-1-ol,e,1-heptanol~|~heptan-1-ol,H,2563.556597,0.0
1-hexanol~|~hexan-1-ol,e,1-propoxy-2-propanol~|~propylene glycol n-propyl ether,H,1987.833691,0.0
acrylic acid~|~propenoic acid,e,2-ethyl-1-hexanol,H,3198.134298,0.0
lauric acid~|~dodecanoic acid~|~n-dodecanoic acid,e,myristic acid~|~tetradecanoic acid,H,3810.75507,0.0
myristic acid~|~tetradecanoic acid,e,"linoleic acid~|~(z,z)-9,12-octadecadienoic acid",H,3492.904471,0.0
deg~|~diethylene glycol,e,"dea~|~diethanolamine~|~2,2'-diethanolamine",H,1937.874672,0.0
deg~|~diethylene glycol,e,dga~|~diglycolamine~|~2-aminoethoxyethanol~|~2-(2-aminoethoxy)ethanol,H,1934.249812,0.0
mea~|~ethanolamine~|~monoethanolamine~|~2-aminoethan-1-ol,e,triethanolamine,H,1735.184927,0.0
"1,4-butadiol~|~1,4-butanediol",e,"1,2-butanediol",H,1848.5132,0.0
2-methyl-1-butanol,e,tert-pentanol~|~2-methyl-2-butanol~|~2-methylbutan-2-ol,H,2629.191211,0.0
1-hexadecanol,e,octadecanol~|~1-octadecanol,H,3039.034451,0.0
"1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol",e,"1,3-butanediol",H,2265.052066,0.0
