Clapeyron Database File
c-PR parameters [csvtype = single,sep = ;]
species;Mw;Tc;Pc;L;M;N
hexylbenzene~|~n-hexylbenzene;162.276;695.0;2.365733888e6;1.493088141;0.981381452;0.660259783
dmf~|~dimethylformamide~|~n,n-dimethylformamide;73.095;649.6;4.410093604e6;0.171351144;0.836679002;2.776352715
benzene, chloropentaethyl-;252.826;734.0;1.724848207e6;0.716153214;0.904119355;1.858042918
1-chlorooctane;148.674;643.0;2.58520803e6;0.598480715;0.828859301;1.546386709
2-thiahexane~|~methylbutyl sulfide~|~1-(methylthio)butane~|~methyl n-butyl sulfide~|~methyl-n-butyl sulfide;104.211;592.9;3.538578492e6;1.170793901;0.911442163;0.665029718
4-methyl-1-pentanol;102.177;603.46;3.386093076e6;2.75838792;0.706013481;0.458173649
isobutylisobutyrate~|~2-methylpropyl 2-methylpropanoate;144.214;601.926;2.526471215e6;1.371447682;0.999370507;0.673270453
methyl p-(methylamino)benzoate;165.192;731.0;3.457177565e6;0.931140436;0.888449613;2.028446555
1-hydroxy-2,4,5-trimethylbenzene;136.194;724.0;3.379010922e6;0.896297865;0.743212902;1.094047677
1-chlorododecane;204.782;705.8;1.831510798e6;0.404821267;0.831983199;2.789367611
2-dodecanol;186.339;702.0;1.915739153e6;2.919237976;0.782868218;0.445250534
propyl decanoate~|~decanoic acid propyl ester;214.349;691.0;1.82659057e6;1.145002981;0.929619841;1.268384324
6-methyl-5-hepten-2-ol;128.215;628.0;2.976768879e6;2.049312831;0.998367529;0.577420499
3-(1,1-dimethylethyl)-1,1'-biphenyl;210.32;804.0;2.666591859e6;0.852615968;0.838232021;1.24462122
p-tert-octylphenol~|~4-(1,1,3,3-tetramethylbutyl)phenol~|~4-(1,1,3,3-tetramethylbutyl)-phenol;206.329;776.0;1.488630006e6;0.0;0.276779564;1.121792472
7-hexadecylspiro[4.5]decane;362.686;839.0;1.11774219e6;0.846681585;0.87108154;2.242519339
dodecylbenzene~|~n-dodecylbenzene~|~1-phenyldodecane;246.438;773.0;1.512889144e6;0.804684774;0.799500186;1.607157174
1-octanamine~|~n-octylamine;129.247;641.0;2.714168164e6;1.444000502;0.98283478;0.690851955
pentadecane~|~n-pentadecane;212.421;706.8824848;1.464138659e6;0.61563192;0.78895373;1.89947449
1,1,1,2,2-pentafluoro-3-(1,1,2,2-tetrafluoroethoxy)propane;250.0636285;473.01;2.242744287e6;0.251921729;0.723571679;2.230855729
m-toluidine~|~3-methylaniline~|~m-methylaniline;107.156;709.1666;4.776334929e6;0.696546594;0.777569582;1.221134215
o-ethylaniline~|~2-ethylaniline~|~2-ethylbenzeneamine;121.183;708.0;3.886577034e6;0.751303891;0.843245057;1.309156373
phenylphosphonic dichloride;194.978762;925.0;4.133443341e6;0.0;0.292719966;0.557262808
3-bromo-2,4,6-trichlorophenol~|~1,1,1,2,2,-pentafluoro-3-(1,1,2,2-tetrafluoroethoxy) propane;276.335;900.0;3.929766617e6;2.695671188;0.92127768;0.26670807
2-propanol~|~propan-2-ol~|~isopropanol;60.096;508.2681249;4.749120709e6;1.135612592;0.967856561;1.194964627
1-hexadecanamine;241.463;758.3;1.430234893e6;0.793973869;0.895132413;1.953403231
2,5-dihydrothiophene;86.152;542.7926118;6.460757437e6;0.28798647;0.87346585;2.211338774
3,3-dimethyl-2-butanol;102.177;580.0;3.459187665e6;0.0;0.239715749;1.053907502
1-isopropyl-4-methylcyclohexane;140.27;650.0;2.537043302e6;1.398945293;0.99945893;0.539599016
2-chlorophenol~|~o-chlorophenol;128.555;673.0;3.989185373e6;1.213814238;0.974396902;0.686974826
octene~|~1-octene~|~oct-1-ene;112.216;566.58268;2.675264394e6;1.042663519;0.882899473;0.834152399
methyl t-butyl sulfide~|~3,3-dimethyl-2-thiabutane~|~methyl-tert-butylthioether~|~2-methyl-2-(methylthio)-propane~|~methyl-t-butyl sulfide;104.211;572.0;3.840840897e6;0.79995743;0.80892518;0.803069409
3-decylbicyclo[4.3.0]nonane;264.497;776.0;1.868300368e6;0.823863284;0.885620889;2.061323504
3,6-dioxa-1-decanol~|~diethyleneglycolmonobutylether;162.229;692.3;2.796243183e6;0.919967312;0.772096075;1.252601312
2,5-bis(1,1-dimethylethyl)furan;180.291;655.0;2.113895383e6;0.0;0.195596826;0.810455453
benzoyl chloride;140.566;703.0;3.960057991e6;0.607253999;0.806761272;1.260785537
2,3,3-trimethyl-2-butanol;116.204;558.0;3.643026191e6;0.680470969;0.890769453;2.0020029
amyl butyrate~|~pentylbutyrate~|~pentyl butanoate;158.241;623.4;2.273077812e6;0.370158546;0.837900245;2.622162209
1,2-dimethylnaphthalene;156.228;780.0;3.181870582e6;1.276704943;0.99997405;0.767441345
1-butanamine, n-ethyl-;101.193;543.9;3.145870404e6;0.35274817;0.853483902;2.494251121
ethynylbenzene~|~1-phenylethyne~|~phenylacetylene;102.136;652.0;5.006307449e6;1.615596377;0.99998102;0.418469757
n,n-diethylaniline~|~n,n-diethyl-benzeneamine;149.237;691.0;3.313071216e6;0.372280431;0.846659629;2.603160515
1-(1-isocyanato-1-methylethyl)-4-(1-methylethenyl)benzene;201.269;783.0;2.315960179e6;2.549778421;0.930825565;0.354099978
2,3-butanediol;90.122;636.0;4.7390817e6;0.791701398;0.846899592;1.808895507
1,2,4-trimethylcyclohexane;126.243;601.0;2.657634479e6;0.508292894;0.917907779;1.7225069
8-butyl-3-hexylbicyclo[4.3.0]nonane;264.497;759.0;1.861450133e6;0.836817565;0.885468852;2.063078129
butyl 1,1-dimethylpropyl ether;144.258;601.0;2.32617031e6;1.449235925;0.524891577;0.618661358
alpha-methylstyrene~|~(1-methylethenyl)benzene;118.179;660.0;3.975759115e6;0.380510858;0.80472843;1.669953069
propylenecarbonate~|~4-methyl-1,3-dioxolan-2-one;102.089;762.7;4.096151996e6;0.873413559;0.900779079;1.060877681
acridine;179.222;884.0;2.886911294e6;0.981888068;0.987174171;1.068017716
2-methylbutyric acid~|~2-methylbutanoic acid;102.133;623.0;3.415174563e6;1.345691777;0.999761101;0.970472912
2-pentene~|~(z)-2-pentene~|~cis-2-pentene;70.135;474.888;3.689074067e6;0.997923951;0.910005627;0.744413844
1,4-dimethylcyclohexane~|~trans-1,4-dimethylcyclohexane;112.216;588.2;3.030347305e6;0.475390029;0.923450723;1.668599577
caprolactam~|~epsilon-caprolactam~|~1-aza-2-cycloheptanone;113.16;780.0;5.920039771e6;0.699230985;0.899211857;1.909489265
isopentyl isovalerate~|~3-methylbutyl 3-methylbutanoate~|~3-methyl-butanoicacid-3-methylbutylester~|~3-methylbutanoic acid 3-methylbutyl ester;172.268;633.2;2.081808884e6;0.263863282;0.82485384;2.99771705
ethyl (s,2e,4e)-3,7,11-trimethyldodeca-2,4-dienoate;266.425;725.0;1.425424612e6;0.600327569;0.832841091;2.848521438
2-methyl-2-butanethiol~|~2-methyl-2-butyl mercaptan;104.211;571.0;3.669449983e6;0.884899111;0.819210271;0.722944351
2,4-pentanediol~|~(+-)-2,4-pentanediol;104.149;703.0;4.126190811e6;0.0;0.141987639;1.004216532
1,10-di(1-naphthyl)decane;394.602;958.0;1.28316344e6;0.857121004;0.86003713;2.395567207
hexyl propanoate;158.241;602.5;2.291587923e6;0.501425972;0.850711443;2.536700793
2-mercaptoethanol~|~ethanol, 2-mercapto-;78.129;638.0;6.051965002e6;0.543880554;0.624758694;1.311165855
2-butylnaphthalene;184.282;778.0;2.391280948e6;1.404333819;0.999767234;0.766324795
hexadecanenitrile;237.431;805.3618654;1.604005768e6;2.146648745;0.999677884;0.537326465
(s)-4-octanol;130.231;626.5;2.811361047e6;1.223197618;0.630982898;0.916205432
2,2,3-trimethyl-3-pentanol;130.231;607.0;2.998779812e6;1.285928563;0.999890584;0.809560197
1,1,1,2,2,3,3-heptafluoro-3-fluoromethoxypropane;218.0462253;450.0;2.406193532e6;0.0;0.151121095;0.975818513
triphenylmethane;244.337;859.0;1.996912679e6;1.302282303;0.948472576;0.885840569
1-[1-methyl-2-(1-methylethoxy)ethoxy]-2-propanol;176.256;639.0;2.605897903e6;0.738739844;0.895313566;1.95132742
nonanoic acid~|~n-nonanoic acid;158.241;711.9414;2.35e6;0.084416501;0.643011703;2.796068054
pentylamine~|~n-pentylamine~|~1-pentanamine~|~1-aminopentane~|~1-pentylamine;87.166;557.1;3.887113811e6;1.205909158;0.999545389;0.763327175
.alpha.-ionone;192.302;752.0;2.347991485e6;1.280043922;0.859773584;0.753195899
1,4-dimethyl-5-octylnaphthalene;268.444;810.0;2.294586794e6;0.861570919;0.875931632;2.179731989
undecane~|~n-undecane;156.313;638.8138742;1.992323816e6;0.344983224;0.838161096;2.750159502
2-ethylbutyric acid~|~2-ethylbutanoic acid;116.16;644.0;3.16935509e6;1.403907686;0.968126333;0.919363739
1,3,5-trimethyl-2-octadecylcyclohexane;378.729;853.0;831111.5533;0.0;0.13411543;1.416811665
cis-stilbene~|~(z)-1,2-diphenylethene;180.25;797.0;3.065735061e6;0.998208743;0.661764128;0.82814599
methyl stearate~|~methyl octadecanoate~|~octadecanoicacidmethylester;298.511;747.5;1.096053522e6;0.949112655;0.884078213;2.079502131
2-propylamine~|~2-propanamine~|~isopropylamine;59.112;472.2340804;4.552788296e6;1.707353228;0.999996539;0.439139979
allyl isothiocyanate;99.151;688.0;3.997119618e6;0.869189184;0.691988553;0.583469855
oxacyclohexadecan-2-one;240.387;888.0;2.248039318e6;0.0;0.317654933;0.92401586
heptylbenzene~|~n-heptylbenzene;176.303;708.0;2.135482448e6;0.832932502;0.815826054;1.243700483
2-methyl-3-buten-2-ol;86.134;549.0;3.662287579e6;0.0;0.226298216;1.053017541
2,2,4-trimethyl-3-pentanol;130.231;604.0;2.872028414e6;0.634544659;0.650422236;1.216891351
oleic acid~|~cis-9-octadecenoic acid~|~(z)-9-octadecenoic acid;282.468;768.0;1.280220635e6;1.954380681;0.999645351;0.986794482
2-[2-(ethenyloxy)ethoxy]ethanol;132.159;631.0;3.484762527e6;0.0;0.112617388;1.305414327
6-thiaundecane;174.346;693.0;2.257254373e6;1.2912609;0.94705281;0.828764364
n,n-diethylpropane-1,3-diamine~|~n,n-diethyl-1,3-diaminopropane;130.235;623.0;3.397174868e6;1.285779525;0.999045709;0.836386246
1-phenylethanol~|~sec-phenethylalcohol~|~alpha.-phenylethanol~|~alpha-methylbenzyl alcohol;122.167;699.0;3.771465657e6;1.206173625;0.672245121;0.79212596
(1-chloroethyl)benzene;140.61;693.0;4.761924161e6;0.636415962;0.92352094;1.670701312
ethyl levulinate~|~4-oxo-pentanoic acid ethyl ester;144.17;655.0;3.009465684e6;0.310728201;0.821759173;3.056997094
undecanal~|~undecanaldehyde;170.296;694.0;2.162920658e6;1.825549234;0.998704284;0.585090877
4-(2-methylpropyl)phenol;150.221;720.0;2.93428162e6;1.630735453;0.998355725;0.657876779
2-ethylnaphthalene;156.228;763.0;2.782833832e6;1.277242732;0.93632043;0.713577095
cyclohexyl formate~|~cyclohexyl methanoate~|~formicacidcyclohexylester;128.171;621.0;3.659417787e6;1.022789876;0.874379826;0.931013054
benzyl acetate~|~benzyl ethanoate~|~acetic acid benzyl ester~|~aceticacidphenylmethylester;150.177;700.0;3.2909055e6;1.237515756;0.999479001;0.841368083
2,2,4-trimethyl-1-pentanol;130.231;618.0;2.907796808e6;1.926298749;0.999913165;0.581060382
1-pentadecanol;228.42;757.0;1.600055285e6;2.273774725;0.97851121;0.580322649
1,2,4-trizolo[1,5-a]pyrimidine;120.115;848.0;7.768472904e6;0.728447181;0.909370078;1.805193905
4-methyl-1-pentene;84.162;493.1;3.168420308e6;1.919770989;0.999262835;0.373819246
pentyl benzyl ether;178.275;695.0;2.602527938e6;0.689189818;0.914130436;1.758682331
r134~|~1,1,2,2-tetrafluoroethane;102.0316127;391.752;4.61198649e6;0.588272054;0.945938433;1.385635307
propionic anhydride~|~propanoic anhydride;130.143;629.0;3.342500975e6;0.14196135;0.806978265;3.418911974
pentatriacontane;492.961;878.3;596300.257;1.806942973;0.908540843;1.13737011
stearic acid~|~octadecanoic acid;284.484;803.0;1.330797287e6;2.302873555;0.999555934;0.681450443
eicosane~|~n-eicosane;282.556;768.2769799;1.086685357e6;1.393791961;0.977288063;1.116437903
m-chloroaniline~|~3-chlorobenzenamine~|~3-chlorobenzeneamine;127.571;763.0;4.959745768e6;0.438392615;0.855035742;1.869612868
2,6,10-trimethyl-14-pentadecanone~|~6,10,14-trimethyl-2-pentadecanone;268.485;745.0;1.223409051e6;0.748547545;0.891738907;1.990898984
mdea~|~methyl diethanolamine~|~n-methyldiethanolamine~|~2,2'-(methylimino)bis-ethanol;119.164;741.9;4.15429722e6;1.427455183;0.765489194;0.811858164
bucooh~|~n-bucooh~|~pentanoic acid~|~n-pentanoic acid;102.133;639.7877193;3.625551034e6;0.236438774;0.805035283;3.466046459
1,2-hexanediol;118.176;709.0;3.758676577e6;2.008533021;0.920437837;0.589813862
1,1-diphenylpropane;196.293;777.0;2.397572338e6;1.336386493;0.703524611;0.732492173
cis-1,3-dimethylcyclohexane;112.216;587.67;3.008045605e6;0.789625423;0.846611153;0.922953582
n-methylpropane-1,3-diamine~|~1,3-propanediamine, n-methyl-;88.154;604.0;5.331934765e6;0.24340834;0.822182846;3.063429208
ethylidene diacetate~|~ethylidene diethanoate~|~1,1-ethanedioldiacetate;146.142;618.2;2.979764234e6;1.149567236;0.982967364;1.076854315
cyclohexanone;98.145;664.9;4.601555301e6;1.446941166;0.99999605;0.477358866
1,2-diphenylpropane;196.293;778.0;2.360297331e6;1.449846447;0.998634287;0.686024203
5,8,11-trioxapentadecane~|~diethyleneglycoldibutylether~|~diethylene glycol di-n-butyl ether;218.337;684.0;2.091700179e6;0.702911048;0.882841524;2.094393416
pentane, undecafluoro-2-(trifluoromethyl)-;338.0436443;454.63;1.873512588e6;0.612250596;0.922613224;1.678784397
butyl levulinate~|~levulinic acid n-butyl ester;172.224;684.0;2.488690536e6;0.655054834;0.882633825;2.09588608
1-chloroheptane;134.647;614.0;2.9129656e6;0.502868856;0.816518863;1.693514078
2,4-dimethyl-1,3-dioxolane;102.133;530.0;5.014762075e6;0.62858424;0.911586515;1.783292404
2-(ethenyloxy)ethanol;88.106;583.0;4.522054453e6;0.204793528;0.798932156;3.615487979
1,4-butadiol~|~1,4-butanediol;90.122;724.2550876;5.687157919e6;1.494136455;0.999969543;0.887908941
1-propylnaphthalene~|~1-n-propylnaphthalene;170.255;772.0;2.741117279e6;0.196729236;0.821288515;3.080837032
1-chloro-3-ethenylbenzene;138.594;699.0;3.727463811e6;0.532095408;0.846613186;1.370742508
4'-methoxyacetophenone;150.177;749.0;3.129939784e6;1.16853634;0.981892765;1.030206816
4,5-dithiaoctane~|~dipropyldisulfide~|~di-n-propyl disulfide;150.298;675.9;2.826487345e6;1.005466426;0.843669805;0.859982644
diethyleneglycol bis(chloroethanoate);259.079;770.0;2.314437611e6;1.395698936;0.960148845;1.253451529
1,3-dibromo-2-methylpropane;215.916;661.0;5.068371242e6;0.628047708;0.923694236;1.669327446
1-chloro-1-methylcyclopentane;118.604;599.0;4.312871322e6;1.05471883;0.999930683;0.743154903
propanol~|~1-propanol~|~propan-1-ol;60.096;536.7673694;5.137701486e6;1.088534214;0.955650171;1.202455749
1,3-propanediol~|~propan-1,3-diol~|~1 3-propylene glycol~|~1,3-propylene glycol;76.095;718.6307948;6.580274055e6;1.345333804;0.999998435;0.938951906
bicyclo[2.2.1]hepta-2,5-diene;92.141;566.0;4.480206575e6;0.149866155;0.847956584;2.580970162
4-methyl-2-hexanone;114.188;603.3;2.994804219e6;1.995423663;0.692486752;0.476728739
methyl 4-pyridinecarboxylate~|~4-pyridinecarboxylic acid, methyl ester;137.138;705.0;3.875026081e6;0.690925464;0.921722825;1.687209298
2,3-dichloro-1,1,1-trifluoropropane~|~1,2-dichloro-3,3,3-trifluoropropane;166.9522095;521.0;4.058212732e6;0.509178465;0.923690564;1.669380644
1-chlorotetradecane;232.836;743.9;1.614367985e6;0.73623819;0.903767561;1.861652156
ethyl 2-hydroxybenzoate;166.176;702.0;3.113713116e6;0.371205037;0.839690135;2.713649708
nonanoic acid, 9-hydroxy-, .theta.-lactone;156.225;819.0;3.449369699e6;0.0;0.299932073;0.640995898
perfluoroheptanoic acid~|~tridecafluoroheptanoic acid;364.0622411;579.0;1.872060596e6;1.862115017;0.99946479;0.826938859
1-nonene;126.243;593.7;2.382158807e6;1.037073484;0.861389072;0.863358251
nonacosane;408.799;842.2;729177.097;1.842934334;0.997450076;0.974483878
1,3,5-triphenylbenzene;306.408;948.0;2.144139061e6;1.301447324;0.75309837;1.08692061
(1-iodoethyl)benzene;232.06447;702.0;3.84478104e6;0.845425114;0.915425339;1.746028905
heptanal~|~1-heptanal;114.188;616.7692308;3.158783627e6;0.279907485;0.843596105;2.653979077
2,2,4,10,12,12-hexamethyl-7-(3,5,5-trimethylhexyl)tridecane;394.772;778.0;687727.6664;1.434504247;0.976299258;1.135013795
1,3-dioxane, 5,5-dimethyl-2-phenyl-;192.258;750.0;2.941950885e6;0.371014363;0.80989192;2.257750785
(-)-.alpha.-bisabolol;222.372;716.0;2.020852522e6;0.464613967;0.812629331;3.279344261
acetamide~|~ethanamide;59.068;754.0;1.027602404e7;1.469977515;0.999985102;0.781472554
2-(2-ethoxyethoxy)ethyl acetate~|~2-(2-ethoxyethoxy)-ethanolacetate~|~diethylene glycol ethyl ether acetate~|~diethylene glycol monoethyl ether acetate;176.212;670.2692308;2.502913765e6;0.644387647;0.905178279;1.847230634
1-chloronaphthalene;162.616;789.0;3.720750864e6;0.581809096;0.923878342;1.666377806
3-methylnonane~|~3-methyl-nonane;142.286;614.2;2.159743957e6;0.337167421;0.820195398;2.325248619
triisobutylamine;185.355;627.0;1.810337415e6;0.317050617;0.838965328;2.735334857
bis(2-vinyloxyethyl) ether;158.197;655.5518923;2.7537422e6;1.799531313;0.999789623;0.5691672
1,8-cineole~|~1,3,3-trimethyl-2-oxabicyclo[2.2.2]octane;154.253;662.0;3.127811826e6;0.787327726;0.705127104;0.872202862
p-tert-butylphenol~|~4-(1,1-dimethylethyl)phenol~|~4-(1,1-dimethylethyl)-phenol;150.221;741.0;3.195893586e6;0.533790126;0.91637999;1.735345503
2,6-dichlorophenol;162.997;773.0;5.276909351e6;1.142845044;0.99993474;0.702736319
2-methyl-6-methylene-2,7-octadiene~|~7-methyl-3-methylene-1,6-octadiene;136.238;625.5;2.473365873e6;0.562467387;0.793879947;1.486390666
thiacyclohexane~|~tetrahydrothiopyran;102.195;684.0;6.500037291e6;1.611197091;0.998239937;0.34498977
ethylene diacetate~|~1,2-ethanedioldiacetate~|~ethylene glycol diacetate;146.142;625.0;3.054007492e6;1.387829347;0.999811616;0.952061389
1,2,3,5-tetraethylbenzene;190.33;702.0;1.92150374e6;1.510620634;0.984440077;0.778173418
1,2,4-trichlorobenzene;181.44;723.0;3.551925135e6;0.226848321;0.84679988;2.600203856
ethyl cyanoacetate~|~cyanoaceticacidethylester;113.116;678.8;3.388080192e6;2.667460109;0.809911558;0.479753514
l-nicotine~|~(-)-3-(n-methylpyrrolidino)pyridine;162.236;745.0;3.387688271e6;0.424394881;0.859192987;2.407389911
1,2-dicyclohexylethane;194.362;756.0;2.096021908e6;1.507069756;0.999309443;0.653251998
1h,1h,11h-eicosafluoro-1-undecanol~|~1,1,11-trihydroperfluoro-1-undecanol;532.1200633;605.0;1.481650343e6;0.728949982;0.833711011;2.832098739
5-methyl-2-hexanone;114.188;604.1;3.024007328e6;0.509825514;0.913609633;1.763722824
o-toluic acid~|~2-methylbenzoic acid~|~2-methyl-benzoic acid;136.15;763.0;4.02603563e6;1.678581495;0.999981976;0.696060357
methyl palmitate~|~methyl hexadecanoate~|~hexadecanoicacidmethylester;270.457;722.6;1.281991938e6;0.853446892;0.871388934;2.238562596
1,2-dihydro-4-methylnaphthalene;144.217;737.0;3.508050261e6;0.448298459;0.799246211;1.6641471
1,12-dihydroxydodecane;202.338;798.0;1.93e6;1.51293e-9;0.436804035;1.857400704
heptylamine~|~1-heptanamine~|~n-heptylamine;115.22;600.1;3.461928853e6;0.506348087;0.865494618;2.316976281
undecanoic acid~|~n-undecanoic acid;186.295;728.0;2.130574247e6;1.15993252;0.748249153;1.283925272
lindane~|~.gamma.-1,2,3,4,5,6-hexachlorocyclohexane;290.814;759.0;3.629013773e6;0.898366787;0.887399534;2.040171761
4'-methylacetophenone;134.178;735.0;3.570053793e6;0.20773947;0.835081801;2.805748787
1-methylbenzimidazole;132.166;892.0;4.755369688e6;0.263852277;0.796840214;1.925197848
1-tetradecyl cyanide;223.404;784.0;1.685408038e6;2.979548718;0.482700477;0.516461621
diisopentyl ether~|~di-(3-methylbutyl) ether;158.285;609.3;2.068425153e6;0.154738721;0.813464998;3.256841077
dimethyl glutarate~|~dimethyl pentanedioate;160.169;682.0;2.776398712e6;2.976117686;0.844778265;0.347853677
1-methyl-3,5-bis(2-phenylethoxy)benzene;332.443;940.0;1.515926103e6;0.0;0.220125603;0.931785651
9-octyldocosane;422.826;812.0;599346.6726;1.232000136;0.89994928;1.710912354
3-(s)-octanol;130.231;626.5;2.807212034e6;2.250197399;0.864451038;0.495622891
1,1-dimethyloxirane~|~2,2-dimethyloxirane~|~2,2-dimethyl-oxirane~|~1,2-epoxy-2-methylpropane;72.107;499.9;4.347051417e6;0.484314867;0.923733342;1.667017356
methyl perfluoroisopropyl ether;200.0558221;433.2667283;2.537993455e6;1.586549045;0.924374367;0.581552696
diacetone alcohol~|~4-oh-4-me-2-pentanone~|~4-hydroxy-4-methylpentan-2-one;116.16;619.0;3.789778615e6;0.494357943;0.828186362;2.136791359
capric acid~|~decanoic acid~|~n-decanoic acid;172.268;723.7686;2.630637125e6;1.810641919;0.999672122;0.803320078
heptanoic acid~|~n-heptanoic acid;130.187;678.4835333;3.037012268e6;1.95751076;0.999202079;0.663879684
furfural~|~2-furaldehyde;96.085;658.0;4.175264422e6;0.963564082;0.999931753;0.95189221
4-butylphenol;150.221;730.0;2.97456489e6;1.834953947;0.637084202;0.666269431
butylformate~|~n-butyl formate~|~butyl methanoate~|~n-butylmethanoate~|~formic acid butyl ester;102.133;553.0;5.129886119e6;0.63421749;0.90707916;1.8280334
2-phenyl-2-propanol~|~aa-dimethyl-benzenemethanol~|~.alpha.,.alpha.-dimethylbenzyl alcohol;136.194;683.0;1.975591265e6;0.0;0.193082911;0.960007367
di-tert-butyl adipate;258.358;708.0;1.65303738e6;0.417315222;0.833603659;2.833804437
2-chloroaniline~|~o-chloroaniline~|~2-chlorobenzeneamine;127.571;731.0;4.699371684e6;0.618043914;0.900299566;1.45267498
benzene, (1,1-dimethoxyethyl)-;166.22;712.0;2.936993169e6;0.537508391;0.840725616;1.464242721
succinimide;99.089;843.0;7.243434802e6;0.777918782;0.920479411;1.698507826
(+)-(s)-1,2-propanediol;76.095;638.0;6.989663676e6;0.82760539;0.888341862;2.029430246
